path,git_status,classification,source_task,related_units,approval_or_audit_reference,evidence_manifest_reference,sha256,byte_size,include_in_checkpoint,reason,risk,owner_decision_required
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/DictCodes.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,c7796dfb61405fa92611e6930d4f877d13e3aef8fab5ba87adb28676d5cf338b,29060,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/Emission.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,d0e9514706d87dd22f5917ef6916cd24a7e9930e64a2066629bcfd2370377402,1967,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/ErrorCodes.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,a14d739e6977d1b1118664b046a42f494dc54d6b55addf4946adc3b9bc8119fd,9860,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/EvalCodes.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,eaa18f309395203ff9b09aee43c8ee29eb7c0d3e0560a16c86e08e5ad4d22767,13155,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/ExceptionCodes.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,d8009da71fc483971e677cf43a0268133a6724dc01a547a973e551aae1d526c5,11184,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/ExpressionCTypeSelectionHelpers.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,dc0c17329f979bb6aacbebe739f7a6684c0b5dbc828a5872eeda60fe428f6d61,8243,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/ExpressionCodes.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,eeb612f32eeb78f289d7c54b359f39968a7d8eef5fbd95c8a9382f1aeda7edd1,2295,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/FrameCodes.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,d775395dba803c95c9cf170c9a05c9e344a313b76e88943ffbb01cccd1e8f146,18167,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/FunctionCodes.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,aac239c154e951d2da78c20a3ed4f49cf0ba7bcc81fe9170217496653c766320,29649,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/GeneratorCodes.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,150d1190eac775b931915336e7628780add66181ea230e6f128eccc770a7c717,7954,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/GlobalConstants.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,da7dc54792ff199e8168c17a2f2893a11d08ff695f62a9a61ff792105882962e,7248,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/GlobalsLocalsCodes.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,1c5c5b8bd86e56fa7bdcf6ff5ea581936b24773facbd1516cbbda03c777db628,7237,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/IdCodes.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,6b87e0646ca66acb435175e90b7ef9f0178deb50bb03a7967aa2a13e9030ada8,2037,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/ImportCodes.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,c449955a738e17631eaf0a085ed2af9c8530506056c7c0d81988b58974d5c2da,15716,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/Indentation.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,395ed154f361a31b3c28d533bc0888525ced5c9fa6c5b679257232b5091a4dfb,1229,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/IndexCodes.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,7b8bc68f6963ebf526d90d821d9b4acd5652d465f5951e90003ffe5603594bd8,1743,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/IntegerCodes.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,3d9d115e80f165391c65de1d2d84e1f26227a3d9fb920c5b4ed34c057067f5cf,3734,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/IteratorCodes.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,ba55f1bd882c1d613632b7b96559bbc4bd7f624ce0b1f28b29a6c0e17f8aa4bc,12247,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/JitCodes.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,6254a94cb2d4629dfdd3e7265aa07f20c6ceedf0e3ce44c7387caeca5c641836,1796,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/LabelCodes.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,fd1cb2b04545c341c359eb3d2188a442459d94828434e2d65796e1ede4bd52e2,2245,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/LineNumberCodes.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,e486744619553b65309defceefdf393a679830700acc4d81aea1ea9a18b257d9,2764,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/ListCodes.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,0d020975674ea257be1dbc97387cceb993c8eabf4ba22ff2a6ae5294bcf4b61d,16027,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/LoaderCodes.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,99ffe0b9dc3279b6bf99f96903c93c3a7e369a1ce7e093876718ef1a4b7d8b03,9187,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/LocalsDictCodes.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,872b8893c9af72a724ca0ade9296cb93bc3850338f926d0dfc3e8c4465ff504a,11177,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/LoopCodes.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,2c70c869962af26e3b92297e061e8ecab9f5f9d612ca7e8c8f701ee0addbc0d5,3343,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/MatchCodes.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,1e303222ee917fde65f5587d56ec76ef3a16d226ba994e8822ddb6c4fcef9a49,2375,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/ModuleCodes.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,726e43802b8142479527a845eaabb7163848d48027458ce92cf1b83a41919c5d,10916,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/Namify.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,d2e3f09fe33ba688f20146af5b9489b94c0f96a7adc08c4b87850af5c50e35a0,8650,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/NetworkxCodes.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,1d9838caf7884d98ae195a43f5be3e42a1cd1d14917c21103efba4a74db399c6,2028,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/OperationCodes.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,c6eb9e5fb613b18b220230165bf147391f8f3f372d31cc36e90d2ae39aaace7f,14025,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/PackageResourceCodes.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,276b7a9ce99db17f0b84fe9f1edc7f9e9ae2fb21c6f2990794995e87aa95805b,31982,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/PrintCodes.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,ee5a2652e8ded553744942fe27fe954f70f03e9ee441714be04ed9bd5cfc02d7,3223,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/PythonAPICodes.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,131ce8c8e5af7e42bb7897a83961e8f5ca367034b09cb7bd26530a0b19acd6b6,5839,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/RaisingCodes.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,a7d52ba869287b4d2dc82dd69dad55c3020757992fa6002f16baeda1068b55c5,16341,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/Reports.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,d65c13acdd67a6d8f17f7425d0d9a04005a2deac3fdac898b623b61cb4cd9cf2,3973,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/ReturnCodes.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,10f3a51ddfd304cc35a36ebd275e651e3be8bb262825a68275728e0f01174426,5064,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/SetCodes.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,99fde9bfcb62b34a3877d3c5efbf7a2a4b06967c11c8a0ff075000fac2022992,6760,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/SliceCodes.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,33a49252684a8ae839faa1ee255811ddc76ce1829524e5d046ff8216995f15e0,14200,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/StringCodes.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,4ee09869a91f4d80f2f782760abeec3e978d73790578c52e2d497a1177463bcd,12015,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/SubscriptCodes.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,feca990a7d76bb9c14a3364e05e1e1cabec924026027fc521034fae59fa61d11,8191,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/TensorflowCodes.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,3648de6833c23bf80cd5b29c454f157e8d578da66ea6d62fbe6ec76128dba05a,2107,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/TryCodes.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,8977558cb292b6cabf3ddccfc09ca40f3230736d8d73570a6a03a3b75433bbc3,11051,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/TupleCodes.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,bb3d4bda17cc640c051e20c47793faa3fb94e4abf4a23f7308d38d9e36c6bca5,4010,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/TypeAliasCodes.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,75fb5be1e7e1e3db2280aeb98d7a0147bb8b6fc363355918e908f69fcbcd4823,4258,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/VariableCodes.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,c903b4e6aa2e882b37f0c42bd61a9cb6c7b63fe853b3cee8e55d6a2beb8475cd,17567,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/VariableDeclarations.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,03d6333eb5443f42c59d7b0a180a6fd0f28eac89cba1a6d71b0fdaed87a30e2a,9548,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/YieldCodes.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,e636b33ca6a4aa322b1a56b05c03a1d617a5a0e5eac8af54191e5abe3062c31f,8258,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/__init__.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,5dfd19c64878d1c40f1142a8945916e2e848516fef6adbd4ee17f0bbdcdf15d5,1033,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/c_types/CTypeBases.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,d69507c296d4444f5fdbfc9726785297f8cf7172d7f20caf43c09aad976a13f3,6444,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/c_types/CTypeBooleans.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,0b47b3ab5f0cdc68acb9e22b052dd13082844365e73667b821c4ccc27f9ebe5e,3599,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/c_types/CTypeCFloats.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,f178ebef8c5a15718ebb399ba7ddc1070abc612ba28a9b14a240c461c6301c10,2004,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/c_types/CTypeCLongs.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,afe6fe65a0307d64dcd139c140f32c5cb372a27a3ded4ae1ed40ea4231df4cc2,1577,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/c_types/CTypeModuleDictVariables.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,b8a74068abe0f590eee667eb0c4d26fe625ecb7f4dac58f71a50ba9b022650f1,3882,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/c_types/CTypeNuitkaBooleans.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,2fe8dd46b0d0adef040ce656b456f47f86aff27fe2edfdf19d01365387ad1647,5250,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/c_types/CTypeNuitkaInts.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,2c13da25eb9ee651f2aee4abeffc8551aeddbb1d161ba80993db16a47e398676,6690,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/c_types/CTypeNuitkaVoids.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,dc7f08696112534aab7f12af9c49e6eed74302127a39f9e1d4d698fd681e2683,4159,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/c_types/CTypePyObjectPointers.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,23cffcca5038b8003675f57832dfd2de4c813120943a39c45de38bdde50616df,23005,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/c_types/CTypeVoids.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,06f3ae6614a89e94fe43a987c47dca985864f3a290ffbaf0a7325cd9b39dee6f,3053,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/c_types/__init__.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,5dfd19c64878d1c40f1142a8945916e2e848516fef6adbd4ee17f0bbdcdf15d5,1033,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/templates/CodeTemplatesAsyncgens.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,3b58df378e20fb8472230b75ce043f7404441108978521b25dae531a84bf6f5d,3112,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/templates/CodeTemplatesConstants.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,c314be7521e8eaa89aef3921b8db8713400d4bdae9b09c02c50479d9ab7f3f15,10769,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/templates/CodeTemplatesCoroutines.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,11ece4cc1137a0207e945895910daa1a470e0deae3f4cd0ee0cb27297277faf1,3204,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/templates/CodeTemplatesExceptions.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,f06dc7db3574704ca1992c57e702f6551b5a1b432ab3aab80351e73c7ca2b48d,2605,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/templates/CodeTemplatesFrames.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,57164cb10a4200a8230eb15cfa881cde1849729d9cb5dc6b712ac15e5971b49b,7134,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/templates/CodeTemplatesFunction.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,626c96fcb77dacb9da30a2f14d43a477c23ea1f1daa6e2463da195a288c4aab2,3684,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/templates/CodeTemplatesGeneratorFunction.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,0d3553808ce463d93540b182315fc4655ff38c2411e1fb9e903e999e8ad62ba5,3558,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/templates/CodeTemplatesIterators.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,e723ebbeb71648b0ceb2626c250f4352cb88db6b08aa6658d911134bc3f4e5dc,1489,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/templates/CodeTemplatesLoader.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,38d33a876f5dff1264d9c959fab48755618570ed58742a3005a346a9a6bdbf03,5788,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/templates/CodeTemplatesModules.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,168a852fe11e5bdbf0cfc8b5f65ecf8a5e7b292dcdf9f3f1c6a2ff7df040e635,23987,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/templates/CodeTemplatesVariables.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,0ab2818d03f93f070899413b3e462d9e2640b7012a41fb48c7b3f2d7e4b793d0,11112,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/templates/TemplateDebugWrapper.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,ffb725f29d6e430b8bca710b761471a7dd67eebf9a4dce92939b4d4e39ddf448,2681,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/templates/__init__.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,5dfd19c64878d1c40f1142a8945916e2e848516fef6adbd4ee17f0bbdcdf15d5,1033,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/templates_c/CodeTemplateCallsMethodPositional.c.j2,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,6dd703340c259f2bb0fb6a4516a76b43dc267e1838ca158f82d0555237af270b,11695,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/templates_c/CodeTemplateCallsMixed.c.j2,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,e5b6afd9151b80bd246be8274b2a99452a57e786e44bf7c79b56f9d08efb104d,6243,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/templates_c/CodeTemplateCallsPositional.c.j2,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,71309028d30234e3508e6b9749142f41fc93af4b35fa1cc65257fdb69fad409c,26521,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/templates_c/CodeTemplateCallsPositionalMethodDescr.c.j2,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,714e8e03477ac9175aaf89fc43fdc503cb1d4656db4d53d61126a046f2ec8c67,6483,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/templates_c/CodeTemplateMakeListHinted.c.j2,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,52994cf6788fd91c6195631b64e756c1e41063933814319938016bfe21254922,2153,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/templates_c/CodeTemplateMakeListSmall.c.j2,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,7fe7e5c328df8c783988c1c3618d83ee45812c012cf263b632ee7e6dea35e1d0,2090,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/templates_c/HelperBuiltinMethodOperation.c.j2,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,ccc91cd26a1285ea1e47e2e1a1c01825309acc896c71bf74eeb34585de258015,3073,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/templates_c/HelperDictionaryCopy.c.j2,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,ac14e4af5ec2398ac4d1b0b1a40e9585ca7cb32daec8d9133ee2cd878cc901e6,10690,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/templates_c/HelperImportHard.c.j2,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,18fc05b84d97cb58708abc5f66ed11e2b2caccb4abe917be7e7e866637eae9cc,2252,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/templates_c/HelperLongTools.c.j2,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,6dc1c97aa6bd9d0c82a0d62cc980edaf31b799bc38c360bd4ef027abf907788d,3006,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/templates_c/HelperObjectTools.c.j2,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,9dd35d681ee68e5c231749ba5952d8b4984be423085aadf96724e8b9b52996a5,1761,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/templates_c/HelperOperationBinary.c.j2,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,c9c5d889cd13bc2018dd59bf2897adffb901599a4bcdfc069ed4729e7447fbf1,7443,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/templates_c/HelperOperationBinaryDual.c.j2,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,78b437bc17d763380c928cebf003e0a9d9703e0b47b3b3437983438a352411e7,6556,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/templates_c/HelperOperationComparison.c.j2,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,948f945a2bf4c9ca941d3bc9f170c85213c7d7ec1e488ab76200b616694e58af,13227,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/nuitka/code_generation/templates_c/HelperOperationComparisonBytes.c.j2,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,877baa5b1736fb84609e114ab89ac3a23a860ba4a45cca3b72e74d18033c5c59,4611,false,Virtual environment/cache/local binary,HIGH,false
